date,price,commodity,price_lag_7,price_lag_14,price_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,day_of_week,month,temperature,rainfall,rainfall_30d,ndvi_proxy
2023-01-15,833.2613320952978,potato,840.4700508969737,799.9917944491755,988.8563291852405,855.6131557688926,872.9062765962564,19.162966036871694,6,1,29.74470495171049,0.2289421715629671,0.9066387918865306,0.030221293062884347
2023-01-16,830.899205734058,potato,845.9571338169392,804.3515987191937,936.9434815405716,853.4620231856239,869.3714674027058,21.167839484439106,0,1,28.940603580059083,1.1483402804514495,0.9274268219917271,0.03091422739972427
2023-01-17,823.3377159012007,potato,872.9320901579977,816.822786231892,960.3557613320436,846.37711257751,864.8041992216779,21.85361619128798,1,1,25.24798804855331,1.4456164425014955,0.963260675464979,0.03210868918216603
2023-01-18,818.3148362400086,potato,879.3871733108924,783.0743581839687,941.9568145548994,837.6524929959552,860.6827999445147,18.396003096404236,2,1,26.932682494951592,1.8317041778888672,1.0125653128752652,0.033752177095842106
2023-01-19,760.7930681502792,potato,858.7263086054614,825.0408424126774,942.8214686233679,823.6620300737862,854.6151865954118,31.94686133087794,3,1,28.11650177083833,0.3455609387652444,1.0119173809808377,0.03373057936602786
2023-01-20,744.4154595550447,potato,867.6968881895352,820.882381595896,987.6316580985632,806.0503974117163,846.5079799772944,37.17834196569283,4,1,30.112117617132995,2.67406329909363,1.0290157484331544,0.034300524947771804
2023-01-21,747.6124973981772,potato,831.3311642061246,820.3302226523235,1010.0842044125578,794.0905878677237,837.7589230768152,40.963370519459396,5,1,32.392387216640856,0.8050778851120395,1.0129645856470642,0.033765486188235494
2023-01-22,752.7559392101356,potato,833.2613320952978,840.4700508969737,997.1266008871315,782.5898174555576,829.6132343542487,39.40456462915147,6,1,27.728951167132312,1.192502251338438,1.0157872071454404,0.0338595735715147
2023-01-23,722.1705661981541,potato,830.899205734058,845.9571338169392,965.7483021069302,767.0571546647143,821.4939764906228,38.60950210056643,0,1,28.967146259009425,0.9081709437094974,0.9926194674730077,0.03308731558243361
2023-01-24,760.9983901001319,potato,823.3377159012007,872.9320901579977,897.1788740249124,758.1515366931332,816.9546270264634,29.6034872649793,1,1,30.614702455436504,0.13095192764904315,0.9870774127099796,0.032902580423666006
2023-01-25,735.0931768516942,potato,818.3148362400086,879.3871733108924,872.9606969671415,746.2627282090881,812.3590430226152,14.028885234311266,2,1,29.056281009511387,3.299941080172577,1.064993890376775,0.03549979634589251
2023-01-26,764.7750293304624,potato,760.7930681502792,858.7263086054614,864.4675758629678,746.8315798062571,809.0359581381982,14.777049178424816,3,1,32.615949481209235,0.13110642654047444,1.0488204775386343,0.03496068258462115
2023-01-27,777.5953596000037,potato,744.4154595550447,867.6968881895352,832.8628385311729,751.5715655269656,807.1937088404927,18.679165542709555,4,1,26.78671946697909,0.2942126253838763,1.0077846276999625,0.033592820923332045
2023-01-28,757.9566331126895,potato,747.6124973981772,831.3311642061246,827.5678727477803,753.0492992004674,804.8733341859897,18.722875234095127,5,1,30.99154253996249,1.6800099599293512,1.0514520876522493,0.03504840292174172
2023-01-29,811.356827228721,potato,752.7559392101356,833.2613320952978,828.6220717815877,761.4208546316939,804.2978260342275,28.903222209366024,6,1,31.12376491003016,0.9638986191488146,1.0492313766313879,0.03497437922104618
2023-01-30,774.6205857314521,potato,722.1705661981541,830.899205734058,820.6039508917136,768.9137145650221,802.765047195552,23.284560813374707,0,1,32.24183289822723,1.821080141850594,1.0386383021333938,0.034621276737779705
2023-01-31,802.0027992251231,potato,760.9983901001319,823.3377159012007,799.9917944491755,774.7714872971637,802.8320806880837,25.964929187333187,1,1,30.210812136167032,0.72512545541678,1.0456619443429782,0.0348553981447659
2023-02-01,831.2802127819099,potato,735.0931768516942,818.3148362400086,804.3515987191937,788.5124924300517,803.7297011568409,26.901754799914492,2,2,32.01719851046716,0.4731979020941387,1.0591370374430251,0.03530456791476755
2023-02-02,809.8360022539723,potato,764.7750293304624,760.7930681502792,816.822786231892,794.9497742762675,803.4968083575769,25.636501326954004,3,2,29.881773222903874,2.5490676364123424,1.1199134459028592,0.03733044819676201
2023-02-03,850.7132412108226,potato,777.5953596000037,744.4154595550447,783.0743581839687,805.3951859349557,805.7514377918053,31.591199630305184,4,2,28.921570591151017,0.0369257587921011,1.106990775834716,0.03689969252782388
2023-02-04,841.4975809486376,potato,757.9566331126895,747.6124973981772,825.0408424126774,817.3296070543769,806.299995743004,25.961436606866023,5,2,28.772611540592166,1.938846696546559,1.1344380309663158,0.03781460103221046
2023-02-05,848.6284382080605,potato,811.356827228721,752.7559392101356,820.882381595896,822.6541229085682,807.2248642967428,28.253219855809448,6,2,27.92519835978716,0.26242738720380515,1.0426320391942718,0.03475440130647567
2023-02-06,854.7655246070359,potato,774.6205857314521,722.1705661981541,820.3302226523235,834.1033998907945,808.3727076952332,20.799785314232782,0,2,30.06454928657793,1.8887307911414803,1.0834307230163605,0.0361143574338787
2023-02-07,848.9409518707787,potato,802.0027992251231,760.9983901001319,840.4700508969737,840.8088502687453,808.6550710610268,15.656464836038994,1,2,31.70774545526539,0.1498891553547604,1.0675031702036704,0.035583439006789064
2023-02-08,871.5863810281564,potato,831.2802127819099,735.0931768516942,845.9571338169392,846.5668743039234,809.5093793014006,18.68656794213388,2,2,30.804203292240164,0.8680220457711124,1.061003634801252,0.035366787826708435
2023-02-09,893.2593150241596,potato,809.8360022539723,764.7750293304624,872.9320901579977,858.4844904139501,810.186953463606,17.94411217910133,3,2,31.750255208848884,2.190220434814339,1.1303691759175016,0.03767897253058339
2023-02-10,838.238169526531,potato,850.7132412108226,777.5953596000037,879.3871733108924,856.7023373161943,808.8153200041273,19.404620064258662,4,2,33.95605364512249,0.6415792529954302,1.1420095525964593,0.0380669850865486
2023-02-11,875.9036134223448,potato,841.4975809486376,757.9566331126895,858.7263086054614,861.6174848124382,809.3878968313568,19.26840826572709,5,2,30.58137308577139,1.3726545035760283,1.103996338844252,0.03679987796147499
2023-02-12,823.8107815128277,potato,848.6284382080605,811.356827228721,867.6968881895352,858.0721052845478,807.9250266088,23.805716446843277,6,2,36.42502918442007,1.6330731257778892,1.121482485012095,0.03738274950040321
2023-02-13,853.6109520128208,potato,854.7655246070359,774.6205857314521,831.3311642061246,857.9071663425169,808.6676862023563,23.83642448033326,0,2,33.38101367021781,1.333679932937796,1.1654873083310973,0.03884957694436997
2023-02-14,885.6398870773919,potato,848.9409518707787,802.0027992251231,833.2613320952978,863.1498713720331,810.413638035093,25.51261092499006,1,2,31.600731825366,2.594673350097134,1.244345014282236,0.04147816714274122
2023-02-15,850.498096429388,potato,871.5863810281564,831.2802127819099,830.899205734058,860.1372592864948,811.0669343916039,25.595317899424145,2,2,31.6773620343666,0.5920975584016177,1.2258035902139082,0.04086011967379688
2023-02-16,836.4637058621627,potato,893.2593150241596,809.8360022539723,823.3377159012007,852.0236008347811,811.5044673903026,22.11058634600084,3,2,30.220180469405424,0.19010227522738088,1.1839531179714378,0.03946510393238123
2023-02-17,801.8632916903414,potato,838.238169526531,850.7132412108226,818.3148362400086,846.8271897153254,810.9560825719803,29.069651554035424,4,2,32.30273629986565,0.04899180138445274,1.1245293720879572,0.03748431240293182
2023-02-18,794.6783949478724,potato,875.9036134223448,841.4975809486376,760.7930681502792,835.223587076115,812.0855934652335,31.6275751770644,5,2,28.14652861048848,0.2829730037239622,1.122443107586581,0.037414770252885976
2023-02-19,784.8437985233427,potato,823.8107815128277,848.6284382080605,744.4154595550447,829.6568752204741,813.4332047641767,36.952162920672826,6,2,35.09459043532274,0.15454784654780215,1.038459259168387,0.03461530863894624
2023-02-20,807.8367385209559,potato,853.6109520128208,854.7655246070359,747.6124973981772,823.1177018644937,815.4406794682693,36.04573280443132,0,2,27.06092666880484,0.816329434023146,1.0388343107987574,0.034627810359958655
2023-02-21,846.289266134125,potato,885.6398870773919,848.9409518707787,752.7559392101356,817.496184586884,818.5584570324023,26.465249768451663,1,2,32.88646045744345,0.2045000970845767,1.0059009056569619,0.033530030188565374
2023-02-22,886.5339951351411,potato,850.498096429388,871.5863810281564,722.1705661981541,822.6441701162773,824.0372379969685,35.809769353255,2,2,30.62147856492103,0.03971188934150398,0.9769522705113621,0.03256507568371203
2023-02-23,867.2382744350892,potato,836.4637058621627,893.2593150241596,760.9983901001319,827.0405370552669,827.5785674748005,39.4892300987023,3,2,31.61125357789948,0.03665343346114031,0.9738089873717654,0.03246029957905883
2023-02-24,858.9168527340515,potato,801.8632916903414,838.238169526531,735.0931768516942,835.1910457757967,831.7060233375456,39.31408999538922,4,2,31.97108672422852,1.7812320674758655,0.9231853536152084,0.030772845120507042
2023-02-25,806.535369912742,potato,794.6783949478724,875.9036134223448,764.7750293304624,836.8848993422068,833.0980346902885,37.490832069821735,5,2,37.06601778794803,0.8951408053458413,0.9486531662420538,0.03162177220806839
2023-02-26,781.5285605196015,potato,784.8437985233427,823.8107815128277,777.5953596000037,836.411293913101,833.2291413876083,38.270643436825914,6,2,31.105204852717403,0.44329985311284337,0.9536227404996861,0.03178742468332285
2023-02-27,810.143538302133,potato,807.8367385209559,853.6109520128208,757.9566331126895,836.7408367389833,834.9687048939231,37.992504686389864,0,2,35.23470314593303,2.2464698489466675,0.9725047368002632,0.03241682456000883
2023-02-28,857.7081522425373,potato,846.289266134125,885.6398870773919,811.356827228721,838.3721061830422,836.5137490610504,38.7091957412143,1,2,35.81897457380997,0.07278212530092515,0.9428008536720003,0.03142669512240004
2023-03-01,821.5235230412889,potato,886.5339951351411,850.498096429388,774.6205857314521,829.0848958839205,838.0771803047115,32.53447476667208,2,3,28.910783182271835,3.928257714440601,1.0130401060916672,0.03376800353638887
2023-03-02,805.3191248058763,potato,867.2382744350892,836.4637058621627,802.0027992251231,820.2393030797472,838.1877244907367,28.613435904960973,3,3,32.4438580137731,0.9578728856966233,1.020798353767662,0.03402661179225541
2023-03-03,806.4205696009909,potato,858.9168527340515,801.8632916903414,831.2802127819099,812.7398340607385,837.3590697180392,23.14333087684256,4,3,36.72783523709383,0.2026845879449165,1.0117812432960211,0.03372604144320068
2023-03-04,816.6969929735593,potato,806.535369912742,794.6783949478724,809.8360022539723,814.1914944979981,837.5877694086922,23.00758965201083,5,3,31.211128197994732,1.136529440634721,0.9646966367701004,0.03215655455900335
2023-03-05,794.0749475164387,potato,781.5285605196015,784.8437985233427,850.7132412108226,815.9838354975464,835.6998262855461,20.377339915313826,6,3,36.31636553788476,1.4413051242497497,1.0115092822853555,0.03371697607617852
2023-03-06,808.9152799000325,potato,810.143538302133,807.8367385209559,841.4975809486376,815.808370011532,834.6137495839259,20.441199337336542,0,3,33.96057553372026,0.5609665707307205,0.9655799447581609,0.032185998158605345
2023-03-07,796.5217938899044,potato,857.7081522425373,846.289266134125,848.6284382080605,807.0674616754415,832.8768614399874,9.904642849042059,1,3,33.94794346889099,1.9778428578149905,1.0227604604452005,0.03409201534817341
2023-03-08,798.1577898857579,potato,821.5235230412889,886.5339951351411,854.7655246070359,803.72949979608,830.9899369492781,7.968922077177073,2,3,34.280263107292605,0.16338095657928808,0.9652487992931272,0.0321749599764376
2023-03-09,816.5831615281537,potato,805.3191248058763,867.2382744350892,848.9409518707787,805.3386478992625,829.9113439378573,9.359367173743617,3,3,34.89485654022926,0.3268909015699612,0.9711488575003007,0.032371628583343304
2023-03-10,818.4441663919188,potato,806.4205696009909,858.9168527340515,871.5863810281564,807.0563045836807,828.1399367833161,10.610672083266737,4,3,32.36414046640348,0.0981558225502443,0.9454866500596051,0.03151622166865353
2023-03-11,806.9837063482834,potato,816.6969929735593,806.535369912742,893.2593150241596,805.6686922086413,825.264083160787,9.73911609183298,5,3,33.81753322192417,0.23683414199333652,0.8803737736322382,0.029345792454407937
2023-03-12,805.5557381035427,potato,794.0749475164387,781.5285605196015,838.238169526531,807.3088051496561,824.1746687800205,8.325366287518458,6,3,35.13975740737938,0.2727656270595168,0.8680799861010411,0.02893599953670134
2023-03-13,804.7937345653118,potato,808.9152799000325,810.143538302133,875.9036134223448,806.7200129589818,821.804339484786,8.338549315699714,0,3,34.80973555313144,2.496572725661347,0.9055439268372185,0.030184797561240595
2023-03-14,795.5975289775417,potato,796.5217938899044,857.7081522425373,823.8107815128277,806.5879751143585,820.8638977336099,8.532021721449773,1,3,35.20901628804047,0.08132903077957207,0.8538191236706079,0.028460637455686943
2023-03-15,789.9216965179778,potato,798.1577898857579,821.5235230412889,853.6109520128208,805.4113903475328,818.7409225504485,10.277635308447838,2,3,33.12497417762129,0.5575942928625622,0.8279496023347669,0.027598320077825478
2023-03-16,840.0826777027597,potato,816.5831615281537,805.3191248058763,885.6398870773919,808.7684640867623,817.2223489046274,16.493325984181805,3,3,35.87589625828961,0.7601392419179186,0.7667984653954597,0.025559948846515357
2023-03-17,858.1086075869417,potato,818.4441663919188,806.4205696009909,850.498096429388,814.4348128289084,817.4760326098791,24.99418866179984,4,3,34.9103507275253,2.289600299517255,0.8233818900993142,0.027446063003310428
2023-03-18,850.082025894328,potato,806.9837063482834,816.6969929735593,836.4637058621627,820.5917156212005,817.9299766109514,27.982463105665325,5,3,31.539239115167227,6.07320344569284,1.019485262448163,0.03398284208160551
2023-03-19,871.9890175117634,potato,805.5557381035427,794.0749475164387,801.8632916903414,830.0821841080893,820.2675008049988,32.871539173407754,6,3,33.67826151779025,1.3999394936299627,1.0645168521896797,0.035483895072989324
2023-03-20,862.5346524688479,potato,804.7937345653118,808.9152799000325,794.6783949478724,838.3308866657372,822.529376055698,32.712377603923045,0,3,32.98747437443936,3.53327807514072,1.1728603545702385,0.039095345152341365
2023-03-21,898.4776985470701,potato,795.5975289775417,796.5217938899044,784.8437985233427,853.0280537470983,826.3171727231555,33.41668737240157,1,3,32.99630851677472,1.5469380266641315,1.2192733605741162,0.040642445352470635
2023-03-22,909.5974103420715,potato,789.9216965179778,798.1577898857579,807.8367385209559,870.1245842933974,829.7091951171927,25.40239573827969,2,3,33.89177790661806,3.302329201910146,1.3021400195036827,0.04340466731678938
2023-03-23,906.1863978151032,potato,840.0826777027597,816.5831615281537,846.289266134125,879.5679728808751,831.7057661732254,24.64881803197325,3,3,36.100438297323414,1.2285070764297126,1.3362735854818542,0.044542452849395175
2023-03-24,919.4941776331094,potato,858.1086075869417,818.4441663919188,886.5339951351411,888.3373400303277,832.8044389231576,26.58530373447442,4,3,33.64574045175342,0.08312449574664514,1.3377206723620254,0.0445906890787342
2023-03-25,871.9780095183922,potato,850.082025894328,806.9837063482834,867.2382744350892,891.4653376909082,832.962430092601,22.272323249300907,5,3,35.3723378646952,0.5140310673699446,1.3536332601589856,0.04512110867196617
2023-03-26,838.7354252607303,potato,871.9890175117634,805.5557381035427,858.9168527340515,886.7148245121891,832.2897158434903,29.494302518942796,6,3,35.06450420464135,1.0401470332247487,1.328930425683948,0.044297680856131505
2023-03-27,804.142966563544,potato,862.5346524688479,804.7937345653118,806.535369912742,878.3731550971459,832.2099690651836,42.750887224926046,0,3,33.401085152858414,0.43188892665709766,1.3134886963943235,0.04378295654647746
2023-03-28,810.3484000751843,potato,898.4776985470701,795.5975289775417,781.5285605196015,865.7832553154478,833.1706303837032,48.441486599789776,1,3,34.28361946974696,0.31935702637332714,1.3093572688363397,0.043645242294544695
2023-03-29,864.1168820582333,potato,909.5974103420715,789.9216965179778,810.143538302133,859.2860369891853,834.9697418422398,44.47296077630985,2,3,36.71405265815347,0.8613274396159082,1.2631858551919808,0.04210619517306602
2023-03-30,931.7735488028476,potato,906.1863978151032,840.0826777027597,857.7081522425373,862.9413442731487,837.4385883942501,49.713063449527226,3,3,35.292112726279,2.7105815528077977,1.351112502775543,0.04503708342585144
2023-03-31,950.2796108700134,potato,919.4941776331094,858.1086075869417,821.5235230412889,867.3392633069922,841.730457988541,56.45453934144435,4,3,36.09534074260102,0.03560839389848237,1.2213575254241393,0.04071191751413794
2023-04-01,964.2993529009468,potato,871.9780095183922,850.082025894328,805.3191248058763,880.5280266473571,847.0297989250432,67.43493991995169,5,4,37.544900485177465,1.4663389508080948,1.2383063942611883,0.0412768798087062
2023-04-02,908.9816338183457,potato,838.7354252607303,871.9890175117634,806.4205696009909,890.563199298445,850.4485010656219,65.37440902405211,6,4,35.869040694903525,1.282753701356394,1.2743086980415712,0.04247695660138573
2023-04-03,892.5217871499581,potato,804.142966563544,862.5346524688479,816.6969929735593,903.1887450965041,852.975994204835,53.326711138336925,0,4,31.15408507310293,3.3229434374712534,1.3471891646027887,0.04490630548675967
2023-04-04,869.0378388497118,potato,810.3484000751843,898.4776985470701,794.0749475164387,911.5729506357223,855.4747572492776,38.98144674312432,1,4,35.52999258808164,2.669472324320263,1.3881280712718058,0.04627093570906016
2023-04-05,851.031654125184,potato,864.1168820582333,909.5974103420715,808.9152799000325,909.7036323595725,856.878636390116,41.84500930765216,2,4,33.74294874530677,1.4364622344805562,1.4173112600634672,0.04724370866878225
2023-04-06,846.9667064851367,potato,931.7735488028476,906.1863978151032,796.5217938899044,897.588369171328,858.5601334766237,46.417332009468375,3,4,38.58719423755002,0.7348211309803352,1.375877202502312,0.04586257341674371
2023-04-07,833.8646550245202,potato,950.2796108700134,919.4941776331094,798.1577898857579,880.9576611934006,859.7503623145824,45.23216761562585,4,4,35.74959192623533,0.22849227179212928,1.3780475796760734,0.045934919322535794
2023-04-08,775.8083676127562,potato,964.2993529009468,871.9780095183922,816.5831615281537,854.0303775808018,858.3912025174026,43.41789198745925,5,4,33.73769189772905,0.7879760565258112,1.3934170848412684,0.04644723616137558
2023-04-09,800.7295079440271,potato,908.9816338183457,838.7354252607303,818.4441663919188,838.5657881701848,857.8007139024727,39.702954403687286,6,4,36.044164498816926,1.44966873419803,1.4384675152295279,0.047948917174317596
2023-04-10,770.5326270129524,potato,892.5217871499581,804.142966563544,806.9837063482834,821.1387652934698,856.5856779246284,38.83576709900625,0,4,35.06835770825762,2.26018877968796,1.5059126698193486,0.050197088993978345
2023-04-11,780.2993803960278,potato,869.0378388497118,810.3484000751843,805.5557381035427,808.4618426572291,855.743799334378,34.87574222767674,1,4,31.42356687219869,1.559277303042175,1.5487963923521038,0.051626546411736696
2023-04-12,844.9158728806063,potato,851.031654125184,864.1168820582333,804.7937345653118,807.5881596222895,857.0812039448879,33.68795183340531,2,4,36.555387082305245,0.2172446530644794,1.4728187899322083,0.049093959664406994
2023-04-13,818.4360176754014,potato,846.9667064851367,931.7735488028476,795.5975289775417,803.5123469351845,857.8424869014831,29.608526137661464,3,4,33.985057088320744,0.9155068247797721,1.5006247163988815,0.05002082387996276
2023-04-14,744.1586716395035,potato,833.8646550245202,950.2796108700134,789.9216965179778,790.6972064516106,856.3170527388672,33.44645049858706,4,4,37.6013420918717,0.40372680912269343,1.4954958002742194,0.04984986000914071
2023-04-15,738.6953715503101,potato,775.8083676127562,964.2993529009468,840.0826777027597,785.3953498712611,852.9374758671189,38.724961447084766,5,4,34.47232039800299,0.009248301398070863,1.4704661022568912,0.049015536741896404
2023-04-16,774.950253169261,potato,800.7295079440271,908.9816338183457,858.1086075869417,781.7125991891519,850.165530719863,38.24648329732803,6,4,37.55796479791158,0.22341975919192641,1.4015934175793803,0.046719780585979365
2023-04-17,836.2016717324937,potato,770.5326270129524,892.5217871499581,850.082025894328,791.0938912919435,849.7028522478017,42.82671998068567,0,4,35.48450178545312,0.12015908740808971,1.2031586056365553,0.040105286854551836
2023-04-18,800.5911504642713,potato,780.2993803960278,869.0378388497118,871.9890175117634,793.9927155874068,847.3229233462187,42.660719356446414,1,4,36.535424908464826,1.8497220499860694,1.2181513575150917,0.040605045250503013
2023-04-19,817.4803041520815,potato,844.9158728806063,851.031654125184,862.5346524688479,790.0733486261889,845.8211117356599,38.233036897199284,2,4,33.5531709853388,0.299088549196693,1.1103450399836243,0.03701150133278752
2023-04-20,805.1713843656383,potato,818.4360176754014,846.9667064851367,898.4776985470701,788.1784010105085,842.7109012629454,36.89842942598629,3,4,35.189628161214706,0.335050404346534,1.069948785906371,0.035664959530212315
2023-04-21,803.8895060492015,potato,744.1586716395035,833.8646550245202,909.5974103420715,796.7113773547511,839.1873044531832,31.539353764324876,4,4,30.97514186588007,3.2172913757430393,1.0671141917008007,0.035570473056693364
2023-04-22,885.1420163387286,potato,738.6953715503101,775.8083676127562,906.1863978151032,817.6323266102394,838.4858250706371,35.02071570891028,5,4,34.11473965720423,0.4765638574429912,1.042049417734577,0.03473498059115265
2023-04-23,840.3500661600995,potato,774.950253169261,800.7295079440271,919.4941776331094,826.9751570375021,835.847688021537,30.116496329176886,6,4,31.338176226517678,0.00963187811046418,1.0395996638133709,0.03465332212711236
2023-04-24,849.1552546817346,potato,836.2016717324937,770.5326270129524,871.9780095183922,828.8256688873936,835.0869295269817,31.157870878844847,0,4,31.956952940224735,0.3338602584926228,1.0335939701841268,0.03445313233947089
2023-04-25,864.202944741063,potato,800.5911504642713,780.2993803960278,838.7354252607303,837.9130680697925,835.9358468429929,30.825247647439063,1,4,32.39422772910469,0.1270377569607906,1.0031569943086616,0.03343856647695531
2023-04-26,897.4924755944221,potato,817.4803041520815,844.9158728806063,804.142966563544,849.3433782758411,839.047497144022,36.32909617872679,2,4,35.42688817282478,0.10848601910994177,0.992376897390423,0.03307922991301404
2023-04-27,900.4821206866604,potato,805.1713843656383,818.4360176754014,810.3484000751843,862.9591977502727,842.0519544977379,34.845113298265936,3,4,33.73883775373427,0.08065412553174164,0.9844201340290367,0.032814004467634605
2023-04-28,909.7139944580503,potato,803.8895060492015,744.1586716395035,864.1168820582333,878.0769818086798,843.5718582443985,27.024810508997845,4,4,34.02124692605678,0.8995798156995206,0.9856952132318239,0.03285650710772747
2023-04-29,897.7702575462355,potato,885.1420163387286,738.6953715503101,931.7735488028476,879.881016266895,842.4384152025116,27.979667952411,5,4,33.53139777783941,0.2099160759098913,0.902339697335227,0.030077989911174163
2023-04-30,905.8886606326639,potato,840.3500661600995,774.950253169261,950.2796108700134,889.2436726201186,840.9587168612665,23.084111142924808,6,4,35.96156303750933,0.448230856183059,0.9160937794113796,0.030536459313712627
2023-05-01,895.4751191550882,potato,849.1552546817346,836.2016717324937,964.2993529009468,895.8607961163119,838.6645757364045,14.84645037891719,0,5,33.72514710273954,1.9806299798198062,0.93323681371177,0.03110789379039225
2023-05-02,914.212773467668,potato,864.202944741063,800.5911504642713,908.9816338183457,903.0050573629698,838.8389470580485,7.0686487488262975,1,5,34.12909543800187,0.5522348389239641,0.9088861849640222,0.030296206165467354
2023-05-03,902.8402079170055,potato,897.4924755944221,817.4803041520815,892.5217871499581,903.7690191233388,839.1828944169501,6.6501619703515855,2,5,32.40271531184209,2.473270810123663,0.880563764052436,0.02935212546841448
2023-05-04,914.0964155757309,potato,900.4821206866604,805.1713843656383,869.0378388497118,905.7139183932061,840.6848469744841,7.469057385348573,3,5,35.75130916086312,0.6890317672931674,0.8145490788181994,0.027151635960606657
2023-05-05,912.936602853667,potato,909.7139944580503,803.8895060492015,851.031654125184,906.1742910211514,842.7483452654336,7.846484042218033,4,5,35.80803336779218,0.5088885258850483,0.783629955198349,0.026120998506611648
2023-05-06,946.4593783197587,potato,897.7702575462355,885.1420163387286,846.9667064851367,913.1298797030832,846.0647676599209,16.242961827470765,5,5,33.18976408110129,1.3878512808534749,0.8053976268607871,0.02684658756202629
2023-05-07,943.9883790457089,potato,905.8886606326639,840.3500661600995,833.8646550245202,918.5726966192325,849.7355584606272,19.474105840602753,6,5,31.996790455098196,0.07599061881765658,0.8003142384283046,0.02667714128094345
2023-05-08,889.9176374185884,potato,895.4751191550882,849.1552546817346,775.8083676127562,917.7787706568753,853.5392007874883,20.650451543853844,0,5,29.832846795775335,0.09373763817694346,0.7771729578166757,0.02590576526055577
2023-05-09,927.9769296916363,potato,914.212773467668,864.202944741063,800.7295079440271,919.7450786888709,857.7807815124087,20.908006578813843,1,5,31.22463577655474,1.0554772673561288,0.764033242255279,0.025467774741842697
2023-05-10,900.2454220719251,potato,902.8402079170055,897.4924755944221,770.5326270129524,919.3743949967164,862.1045413477077,21.277407980321385,2,5,28.52231842773563,0.6673638717545104,0.7109390786574975,0.023697969288583254
2023-05-11,880.627523471022,potato,914.0964155757309,900.4821206866604,780.2993803960278,914.5931246960437,865.4488127835408,25.915914379038586,3,5,30.927555373494418,1.562627088338863,0.711050738167387,0.023701691272246195
2023-05-12,863.1451341802968,potato,912.936602853667,909.7139944580503,844.9158728806063,907.4800577427051,866.0564548268637,32.4545562331017,4,5,33.35282632269596,2.4801679433357045,0.7864815145097611,0.026216050483658604
2023-05-13,905.1153742918154,potato,946.4593783197587,897.7702575462355,818.4360176754014,901.5737714529989,868.9457667140778,27.573550408401033,5,5,32.42586837412204,0.4916226495453064,0.7723520420019455,0.02574506806673149
2023-05-14,840.9428403866182,potato,943.9883790457089,905.8886606326639,744.1586716395035,886.8529802159859,872.1719056723148,28.641470792583593,6,5,37.05875407739542,0.9073558336870066,0.7891396761540894,0.026304655871802973
2023-05-15,936.2564395886857,potato,889.9176374185884,895.4751191550882,738.6953715503101,893.4728090974285,878.7572746069274,34.269903774444074,0,5,31.553462111264103,0.6945414076335897,0.8119827796952733,0.027066092656509166
2023-05-16,967.2130150688935,potato,927.9769296916363,914.212773467668,774.950253169261,899.0779641513224,885.166033336915,42.96067411937148,1,5,31.278505654850733,3.9959838931185274,0.9377349174928268,0.03125783058309417
2023-05-17,972.5659221913904,potato,900.2454220719251,902.8402079170055,836.2016717324937,909.4094641683888,889.7115083522117,51.19514120081592,2,5,34.181375300129375,1.7783561406408388,0.9930081526005851,0.03310027175335284
2023-05-18,969.467783729074,potato,880.627523471022,914.0964155757309,800.5911504642713,922.1009299195392,895.3407294610384,53.81564737321155,3,5,28.078939692378665,2.4274423098915405,1.012265494597434,0.03374218315324773
2023-05-19,976.6450503002222,potato,863.1451341802968,912.936602853667,817.4803041520815,938.3152036509572,900.6462209993098,50.05946450902296,4,5,28.84419964961119,0.29348566419524585,1.0120787317640525,0.033735957725468446
2023-05-20,990.745822145598,potato,905.1153742918154,946.4593783197587,805.1713843656383,950.5481247729259,906.8320355919751,51.0472501603514,5,5,33.00832136464627,1.4807211931062196,1.050267758056042,0.03500892526853472
2023-05-21,1008.2873732811877,potato,840.9428403866182,943.9883790457089,803.8895060492015,974.4544866150073,913.6452978330414,22.19171763978844,6,5,31.160715166152112,0.308528830659773,0.9533090065532666,0.03177696688510889
2023-05-22,1022.7897597956674,potato,936.2564395886857,889.9176374185884,885.1420163387286,986.8163895017191,918.2335559482726,21.456643597361005,0,5,31.075555063570725,0.23413186914285827,0.9452279402765954,0.03150759800921987
2023-05-23,1023.0213850374115,potato,967.2130150688935,927.9769296916363,840.3500661600995,994.789013782936,924.3225999108496,23.25186578128304,1,5,29.4133258302897,2.887167769951625,1.0411458033379675,0.03470486011126561
2023-05-24,1014.6408047274434,potato,972.5659221913904,900.2454220719251,849.1552546817346,1000.7997112880863,929.8387849123733,21.95155266412087,2,5,31.632386346798565,0.019493180232085457,1.0306669007292828,0.03435556335764278
2023-05-25,1007.8097901232892,potato,969.467783729074,880.627523471022,864.202944741063,1006.2771407729742,934.6256797584475,17.071710862189164,3,5,29.400194122956368,3.363575166486764,1.1385514810468151,0.03795171603489378
2023-05-26,999.806345910243,potato,976.6450503002222,863.1451341802968,897.4924755944221,1009.5858972886915,938.0361421023082,11.802790511719284,4,5,31.023339180319198,0.16165094981739164,1.1403236454037302,0.038010788180124266
2023-05-27,1031.8233218980502,potato,990.745822145598,905.1153742918154,900.4821206866604,1015.4541115390418,942.4141821426878,11.06298811069705,5,5,28.420755555336775,1.7116815228765856,1.194691225315225,0.03982304084384081
